session,user_id,sku_id,time,price,discount,purchase
30478,BF7B89B5A2559B73,2003759,0,409,0,0
30483,BFA6452C8F32CFF6,2003759,59,409,0,0
30512,C01175946B754D3E,2003759,84,11,1,1
30533,C014FCA4F37287A6,2003759,60,9.5,1,0
30542,C01DCF54DA4755FC,2003759,71,9.5,1,0
30567,C06D99437BB2865E,2003759,146,409,0,1
30580,C06D99437BB2865E,2003759,1105,9.3,1,1
30583,C06D99437BB2865E,2003759,1664,19,0,0
30579,C06D99437BB2865E,2003759,1224,9,1,0
30578,C06D99437BB2865E,2003759,60,8,0,0
30575,C06D99437BB2865E,2003759,60,19,0,0
30570,C06D99437BB2865E,2003759,6,19,0,0
30589,C07D93C4C1F0BC8E,2003759,60,19,0,0
30598,C0CA7A666F689E90,2003759,60,409,0,1
30617,C0CA7A666F689E90,2003759,120,10,1,1
30619,C0CA7A666F689E90,2003759,60,19,0,1
30605,C0CA7A666F689E90,2003759,102,13,1,0
30627,C0CAD4E24EC74B12,2003759,60,9.3,1,0
30633,C0E70717BB2C69EE,2003759,15,409,0,0
30685,C171FE1AAC944100,2003759,284,13,1,0
30800,C1C4A1A77C0B4918,2003759,60,19,0,0
30951,C35F6343AFD9065A,2003759,106,9.3,1,0
31012,C440D35AC995FC91,2003759,9,409,0,0
31034,C46B1E4B62F3EA69,2003759,2724,9.3,1,1
31073,C46C373459C3CEED,2003759,65,19,0,0
31099,C47E5FA882F44788,2003759,60,409,0,1
31098,C47E5FA882F44788,2003759,60,409,0,0
31115,C49BCDCF68381B65,2003759,61,409,0,0
31133,C49E8491887DEA74,2003759,60,19,0,0
31206,C4FE935C1B0F57DB,2003759,60,9.3,0,0
31213,C53FF84C1E97BF48,2003759,133,11,1,0
31235,C59D1AC761B01188,2003759,241,9,1,1
31236,C59D1AC761B01188,2003759,65,19,0,0
31248,C5A155F7BB1BAD2C,2003759,289,9.5,1,1
31275,C5C3EC35DE8B6274,2003759,40,8,0,0
31286,C5D331341C8885EF,2003759,60,8,0,1
31348,C6675644D39CBCD8,2003759,60,409,0,1
31415,C69FFB0AF997C3D8,2003759,31,11,1,1
31601,C7B984E5CDD3305B,2003759,60,9,1,1
31607,C7B984E5CDD3305B,2003759,66,19,0,0
31605,C7B984E5CDD3305B,2003759,60,8,0,0
31603,C7B984E5CDD3305B,2003759,60,7,1,0
31600,C7B984E5CDD3305B,2003759,714,9.3,0,0
31589,C7B984E5CDD3305B,2003759,2997,19,0,0
31626,C7EA1B3E74FB402E,2003759,523,409,0,1
31629,C7EA1B3E74FB402E,2003759,178,13,1,0
31625,C7EA1B3E74FB402E,2003759,60,409,0,0
31624,C7EA1B3E74FB402E,2003759,60,409,0,0
31623,C7EA1B3E74FB402E,2003759,60,409,0,0
31622,C7EA1B3E74FB402E,2003759,68,409,0,0
31713,C85236A93284681B,2003759,60,9.3,1,0
31801,C9587A2C11E4F8BC,2003759,1546,13,1,0
31860,CA227D786AB1F5ED,2003759,72,9,1,1
31857,CA227D786AB1F5ED,2003759,105,8,0,0
31893,CA3BBEB621AA1BE0,2003759,307,9,1,1
31899,CA3BBEB621AA1BE0,2003759,2307,19,0,1
31899,CA3BBEB621AA1BE0,2003759,2307,19,0,1
31898,CA3BBEB621AA1BE0,2003759,3137,9.5,1,0
31897,CA3BBEB621AA1BE0,2003759,60,9,1,0
31892,CA3BBEB621AA1BE0,2003759,256,8.65,0,0
31886,CA3BBEB621AA1BE0,2003759,60,19,0,0
31868,CA3BBEB621AA1BE0,2003759,2796,409,0,0
31929,CA4489AD81845302,2003759,82,8,0,0
31928,CA4489AD81845302,2003759,60,9.3,1,0
32008,CAB056FC86CAC6BA,2003759,64,19,0,1
32075,CB12D28A959223AB,2003759,60,409,0,0
32128,CBAD4FF866316592,2003759,60,19,0,1
32127,CBAD4FF866316592,2003759,60,19,0,0
32168,CC262E4272FC759F,2003759,1042,19,0,0
32167,CC262E4272FC759F,2003759,60,9,1,0
32181,CC2F3A45F443D9F0,2003759,56,409,0,0
32243,CC80F34AEF7DA283,2003759,226,9.3,1,1
32245,CC80F34AEF7DA283,2003759,70,9,1,0
32244,CC80F34AEF7DA283,2003759,60,8,0,0
32249,CC935FBB97CC5E5A,2003759,111,11,1,1
32250,CC935FBB97CC5E5A,2003759,159,9,1,0
32274,CCB1DD1B2819C76C,2003759,1720,9,1,1
32436,CDFEEAD825C3C89D,2003759,60,409,0,0
32482,CEA112AB59E226BB,2003759,60,409,0,0
32485,CEA16B910A2832F3,2003759,379,9,1,1
32510,CEBFB35AF8E6972A,2003759,136,8,0,0
32557,CF47AAB61EE5FD0D,2003759,65,19,0,1
32558,CF47AAB61EE5FD0D,2003759,60,8,0,1
32560,CF47AAB61EE5FD0D,2003759,1454,9.3,1,1
32683,CFC08B26CA5AB0AF,2003759,27,13,1,1
32697,CFD4EC8E1C06D2C0,2003759,60,409,0,0
32702,CFD869AAF6024B65,2003759,5080,9.3,1,1
32786,D03D30EBE1B2E13D,2003759,60,9,1,0
32787,D03D30EBE1B2E13D,2003759,60,9,1,0
32781,D03D30EBE1B2E13D,2003759,60,9.3,0,0
32750,D03D30EBE1B2E13D,2003759,60,409,0,0
32828,D07A5C703A4A7F44,2003759,65,19,0,0
32827,D07A5C703A4A7F44,2003759,5,9.3,1,0
32887,D0C9E0305C7261A8,2003759,317,9,1,1
32918,D0D90D18D1DE9855,2003759,2326,19,0,1
32919,D0D90D18D1DE9855,2003759,3367,8,0,1
32927,D0D90D18D1DE9855,2003759,222,19,0,1
32925,D0D90D18D1DE9855,2003759,60,8,0,0
32924,D0D90D18D1DE9855,2003759,60,9.3,1,0
32923,D0D90D18D1DE9855,2003759,193,8,0,0
32922,D0D90D18D1DE9855,2003759,77,19,0,0
32902,D0D90D18D1DE9855,2003759,16,409,0,0
32967,D14C21F902CA39A6,2003759,60,9.3,1,0
32990,D18B4C56206BC800,2003759,60,8,0,0
33165,D2894CE6412778F2,2003759,21,19,0,0
33189,D2AC4363347F7FDB,2003759,0,409,0,0
33188,D2AC4363347F7FDB,2003759,2942,409,0,0
33186,D2AC4363347F7FDB,2003759,1,19,0,0
33185,D2AC4363347F7FDB,2003759,60,409,0,0
33264,D36BD2FB9949D7D8,2003759,351,13,1,0
33332,D40919298BD09F20,2003759,885,409,0,1
33359,D40919298BD09F20,2003759,60,8,0,1
33360,D40919298BD09F20,2003759,145,8,0,1
33402,D429E61A6D5A8483,2003759,1,409,0,0
33480,D49A4E8AFB7F55E5,2003759,38,19,0,0
33494,D4B6AD1A42E86CF4,2003759,626,409,0,1
33509,D4B6AD1A42E86CF4,2003759,120,9.3,1,1
33508,D4B6AD1A42E86CF4,2003759,60,9,1,0
33493,D4B6AD1A42E86CF4,2003759,60,409,0,0
33492,D4B6AD1A42E86CF4,2003759,56,409,0,0
33490,D4B6AD1A42E86CF4,2003759,60,409,0,0
33535,D4DC6C280A1F6EB8,2003759,2066,19,0,1
33561,D4E16E07AA40BC77,2003759,64,9.5,1,1
33562,D4E16E07AA40BC77,2003759,125,19,0,1
33558,D4E16E07AA40BC77,2003759,180,5.366666667,1,0
33560,D4E16E07AA40BC77,2003759,120,10,1,0
33557,D4E16E07AA40BC77,2003759,60,9.3,1,0
33559,D4E16E07AA40BC77,2003759,60,8,0,0
33541,D4E16E07AA40BC77,2003759,60,409,0,0
33609,D54E8518B80E5236,2003759,60,9.3,1,1
33713,D5DA214EF9EF7901,2003759,60,9.5,1,1
33710,D5DA214EF9EF7901,2003759,60,9.3,1,0
33707,D5DA214EF9EF7901,2003759,32,8,0,0
33760,D6211DEEE5CDF038,2003759,72,9.5,1,1
33761,D6211DEEE5CDF038,2003759,60,19,0,0
33758,D6211DEEE5CDF038,2003759,60,9.3,0,0
33854,D68D262400A55425,2003759,180,409,0,0
33861,D6902DDD82CDFCF0,2003759,60,9,1,0
33875,D6A9D4E89232982D,2003759,60,13,1,1
33902,D6AE7EB2F926E30F,2003759,60,19,0,0
33935,D6D26BAB41D9971D,2003759,60,9,1,0
33956,D6DEFF44D8E5F29F,2003759,56,409,0,0
33986,D703D037837A1DB0,2003759,1,409,0,0
33998,D71E245F32F9FC23,2003759,60,409,0,1
34138,D8342511CE8F74E2,2003759,106,9,1,0
34137,D8342511CE8F74E2,2003759,60,9.3,1,0
34163,D8657E013E4EE2BE,2003759,302,9,1,1
34355,DA210B573E91B030,2003759,60,409,0,0
34412,DA88B266DA6BA653,2003759,0,409,0,0
34419,DA94023640C00886,2003759,66,9.5,1,0
34429,DAA3E1A6FC37CAD4,2003759,60,19,0,0
34433,DAA9F4F3A98BADC1,2003759,485,409,0,0
34461,DAC2B9CD898B3D8D,2003759,73,409,0,1
34460,DAC2B9CD898B3D8D,2003759,60,409,0,0
34549,DB617187F81C1526,2003759,2086,9.5,1,1
34549,DB617187F81C1526,2003759,2086,9.5,1,1
34550,DB617187F81C1526,2003759,65,19,0,0
34541,DB617187F81C1526,2003759,60,409,0,0
34562,DB69F70D03853B8B,2003759,3501,409,0,1
34562,DB69F70D03853B8B,2003759,3501,409,0,1
34562,DB69F70D03853B8B,2003759,3501,409,0,1
34562,DB69F70D03853B8B,2003759,3501,409,0,1
34562,DB69F70D03853B8B,2003759,3501,409,0,1
34577,DB69F70D03853B8B,2003759,60,13,1,0
34561,DB69F70D03853B8B,2003759,60,409,0,0
34560,DB69F70D03853B8B,2003759,60,409,0,0
34559,DB69F70D03853B8B,2003759,60,409,0,0
34557,DB69F70D03853B8B,2003759,60,19,0,0
34742,DC4C208550AB202C,2003759,60,19,0,0
34787,DCA0440C4D925203,2003759,1,409,0,0
34880,DCF80D6370DCEF24,2003759,110,19,0,1
35028,DDCAD53A0CC2A7BC,2003759,1,409,0,0
35161,DDE039A814805A84,2003759,2238,9.230769231,1,1
35115,DDE039A814805A84,2003759,120,19,0,0
35114,DDE039A814805A84,2003759,52,19,0,0
35152,DDE039A814805A84,2003759,60,9.3,1,0
35258,DDE9ED883FBCFBEC,2003759,71,8,0,1
35236,DDE9ED883FBCFBEC,2003759,60,409,0,0
35286,DE10B946EE561B1D,2003759,60,8,0,0
35314,DE36C171F192A626,2003759,0,409,0,0
35381,DE4888C84941B5B4,2003759,60,9.3,1,0
35400,DE6869E10FBA8691,2003759,0,409,0,0
35435,DE79DAA112254324,2003759,60,13,1,0
35439,DE8896324E48142F,2003759,60,11.5,1,0
35438,DE8896324E48142F,2003759,120,19,0,0
35473,DEE10BB2C14C5205,2003759,0,409,0,0
35515,DF2F765A96BC7D93,2003759,62,19,0,1
35511,DF2F765A96BC7D93,2003759,147,9.3,1,0
35668,DFBDAD032277AEB9,2003759,60,9,1,0
35677,DFC846BF1D76C8A3,2003759,1062,9,1,1
35676,DFC846BF1D76C8A3,2003759,60,8,0,0
35699,DFCE5D3FF8D4F8A3,2003759,60,9,1,1
35968,E2B2AF8639A696F6,2003759,427,9.3,0,0
36008,E317C66D43AD8DDE,2003759,98,13,1,1
36034,E3354B234AECF851,2003759,31,9,1,0
36088,E36B7CFBF06EF9B5,2003759,65,19,0,1
36103,E37A7390EA8972BA,2003759,120,4.05,1,1
36106,E37A7390EA8972BA,2003759,60,19,0,1
36105,E37A7390EA8972BA,2003759,195,8.6,1,0
36104,E37A7390EA8972BA,2003759,60,8,0,0
36102,E37A7390EA8972BA,2003759,60,8,0,0
36101,E37A7390EA8972BA,2003759,6,19,0,0
36116,E37C493C2849F3C4,2003759,60,409,0,0
36136,E3881823F970A3C0,2003759,60,8,0,0
36127,E3881823F970A3C0,2003759,0,409,0,0
36199,E3DC3C8819AE97ED,2003759,0,409,0,0
36354,E5268CDDEC854F70,2003759,466,8,0,1
36352,E5268CDDEC854F70,2003759,99,9.3,0,0
36351,E5268CDDEC854F70,2003759,60,9.3,1,0
36405,E5A35968A71E3F18,2003759,61,409,0,0
36417,E5BCD7463C5C8BB0,2003759,58,409,0,0
36524,E684B79D59F0C0A2,2003759,1794,9.3,1,1
36525,E684B79D59F0C0A2,2003759,60,8,0,0
36523,E684B79D59F0C0A2,2003759,282,9.3,1,0
36535,E6BD7B4B1BEB3345,2003759,5538,9,1,1
36654,E7BBCAD31F3DA23B,2003759,309,13,1,1
36811,E8DFA4204FDD7F7F,2003759,60,9,1,0
36821,E8ED705B66E2701B,2003759,120,9.3,1,1
36868,E957FE45C1E30E3E,2003759,39,19,0,0
36897,E9DCC9CE28C88D70,2003759,60,19,0,0
36944,EA08A3C42473A4BC,2003759,67,19,0,0
37106,EB6986355B66879A,2003759,10,409,0,1
37116,EB6986355B66879A,2003759,60,8,0,1
37113,EB6986355B66879A,2003759,109,14,1,0
37150,EB85D3B6F0ECE949,2003759,871,19,0,1
37150,EB85D3B6F0ECE949,2003759,871,19,0,1
37149,EB85D3B6F0ECE949,2003759,60,9.5,1,0
37148,EB85D3B6F0ECE949,2003759,374,9,1,0
37147,EB85D3B6F0ECE949,2003759,60,9,1,0
37203,EC0C0DDEF0D48194,2003759,56,409,0,0
37276,ECC3D306B9D20615,2003759,656,13,1,0
37299,ECEE0B2604E35368,2003759,63,409,0,1
37309,ECEE0B2604E35368,2003759,60,11,1,0
37329,ED63E3CFB73C1656,2003759,60,409,0,0
37371,ED838AC597E847A3,2003759,60,409,0,0
37413,EDABC7AF352DC2E6,2003759,1269,9.5,1,1
37413,EDABC7AF352DC2E6,2003759,1269,9.5,1,1
37411,EDABC7AF352DC2E6,2003759,60,8,0,0
37396,EDABC7AF352DC2E6,2003759,120,409,0,0
37420,EDB098321106A404,2003759,1962,9,1,1
37421,EDB098321106A404,2003759,60,9,1,0
37467,EE0D98AB1F1DA64F,2003759,551,409,0,1
37478,EE0D98AB1F1DA64F,2003759,130,9,1,1
37466,EE0D98AB1F1DA64F,2003759,63,409,0,0
37516,EE5917034CB5FD75,2003759,185,19,0,0
37577,EF0B6EB826D53AD5,2003759,159,19,0,1
37575,EF0B6EB826D53AD5,2003759,60,9.3,1,0
37602,EF1006E0A36DA7DA,2003759,120,19,0,0
37583,EF1006E0A36DA7DA,2003759,219,409,0,0
37662,EF12F2CDD9C56D05,2003759,2827,8,0,1
37676,EF12F2CDD9C56D05,2003759,184,9.3,1,1
37678,EF12F2CDD9C56D05,2003759,69,8,0,0
37675,EF12F2CDD9C56D05,2003759,60,9.3,1,0
37674,EF12F2CDD9C56D05,2003759,60,8,0,0
37660,EF12F2CDD9C56D05,2003759,60,19,0,0
37609,EF12F2CDD9C56D05,2003759,15,409,0,0
37606,EF12F2CDD9C56D05,2003759,60,19,0,0
37804,EFADE379CD189348,2003759,60,8,0,0
37842,F0184A7EF046C70D,2003759,60,13,1,0
37899,F0CC0BC901CE7E77,2003759,62,409,0,0
37936,F13D3E8C9698CC7B,2003759,120,19,0,1
37992,F20E893F131986E4,2003759,60,9,1,1
38050,F2697F39832CB710,2003759,60,8,0,0
38055,F269B5DDF2CAE30D,2003759,1,409,0,0
38059,F281710055D956DD,2003759,2998,409,0,0
38057,F281710055D956DD,2003759,60,409,0,0
38098,F2C7AE6D368B68FD,2003759,60,9.5,1,1
38099,F2C7AE6D368B68FD,2003759,8405,19,0,0
38093,F2C7AE6D368B68FD,2003759,60,9.3,0,0
38153,F381985145E7B8D8,2003759,112,9,1,1
38184,F3AB4796F5DFA4D4,2003759,13,19,0,0
38238,F41E86C8175B1E83,2003759,235,9.3,1,0
38237,F41E86C8175B1E83,2003759,60,9.3,1,0
38236,F41E86C8175B1E83,2003759,60,8,0,0
38246,F41F9363984008E6,2003759,949,7,1,0
38363,F524469389634B22,2003759,0,409,0,0
38369,F53B982E33927659,2003759,57,409,0,0
38409,F576FB20857902EC,2003759,227,11.5,1,0
38408,F576FB20857902EC,2003759,60,9.3,1,0
38418,F57DB791C3069AE9,2003759,60,409,0,0
38470,F5D1933ADCE9915E,2003759,60,9.3,1,0
38465,F5D1933ADCE9915E,2003759,698,409,0,0
38478,F5D2C9029273515D,2003759,60,409,0,0
38523,F5F93449FC4A17B9,2003759,64,9.5,1,1
38522,F5F93449FC4A17B9,2003759,60,9,1,0
38539,F605C99370B9F588,2003759,60,409,0,0
38849,F690B5CE98C60C6A,2003759,5262,7,1,1
38825,F690B5CE98C60C6A,2003759,39,12,1,0
38999,F75B566A7B72450E,2003759,60,9.3,1,1
39000,F75B566A7B72450E,2003759,570,8,0,1
39002,F75B566A7B72450E,2003759,228,16.625,1,0
39001,F75B566A7B72450E,2003759,60,9,1,0
38998,F75B566A7B72450E,2003759,388,9,1,0
38996,F75B566A7B72450E,2003759,60,19,0,0
38995,F75B566A7B72450E,2003759,60,8,0,0
39074,F7EFBDFF74FB7AC4,2003759,60,19,0,0
39116,F823CFA75E2DDF7C,2003759,60,409,0,0
39129,F82AD45889790EE8,2003759,1072,9.3,1,1
39132,F83E8BE663273B59,2003759,3,409,0,0
39179,F8672F5C1AF1C286,2003759,0,409,0,0
39256,F8B8B259EC2ECBE9,2003759,3148,19,0,1
39258,F8B8B259EC2ECBE9,2003759,60,8,0,0
39292,F921EF1876D7B3C8,2003759,134,8,0,0
39557,FB3BA40DB96F563B,2003759,60,409,0,0
39589,FB4B64CB49B9CCE1,2003759,1053,9.3,1,0
39645,FC08CF9CC0FECDCE,2003759,2859,9.333333333,1,0
39733,FC7BFC4FF3D50DBE,2003759,60,19,0,0
39761,FCA4E9C775D4F576,2003759,60,19,0,0
39823,FD1729DC79768AE3,2003759,1384,409,0,0
39851,FD30ECBA803F8900,2003759,60,409,0,0
39888,FD67CA718202A386,2003759,60,19,0,0
39905,FD723A957215243D,2003759,60,409,0,0
39956,FDC40E44687B128B,2003759,123,13,1,0
39962,FDCA08C80CABDC32,2003759,60,409,0,0
39960,FDCA08C80CABDC32,2003759,60,409,0,0
40060,FEDC9BCE9FCF6A15,2003759,60,409,0,0
40090,FEE397BDFE0E65D6,2003759,63,19,0,1
40181,FF372C1E5851F770,2003759,60,19,0,0
40180,FF372C1E5851F770,2003759,79,8,0,0
40179,FF372C1E5851F770,2003759,60,8,0,0
40178,FF372C1E5851F770,2003759,44,19,0,0
40218,FF745B8B3E225CE0,2003759,784,9,1,0
40249,FFD4993014A724BE,2003759,1315,409,0,1
40248,FFD4993014A724BE,2003759,60,409,0,0
