user_id,session,date,total_clicks,item_clicks,multi_channel,avg_time_in_one_click,total_time_in_a_session,avg_price,purchase,num_transaction,discount,purchase_discount,new,weekday,weekend,year,week,month
8F81774A2A1C21B5,22635,23-Aug-16,1,1,0,60,60,54.2,0,0,1,0,0,3,0,2016,35,8
8F81774A2A1C21B5,22636,20-Aug-16,3,3,0,218.6666667,656,89,0,0,1,0,0,7,1,2016,34,8
8F81774A2A1C21B5,22637,13-Jul-16,1,1,0,60,60,29.6,0,0,0,0,0,4,0,2016,29,7
8F81774A2A1C21B5,22638,21-Jun-16,2,2,0,60,120,69,0,0,0,0,0,3,0,2016,26,6
8F81774A2A1C21B5,22639,15-Jun-16,1,1,0,60,60,0,0,0,0,0,0,4,0,2016,25,6
8F81774A2A1C21B5,22640,2-Jun-16,2,2,0,64,128,13.45,0,0,0,0,0,5,0,2016,23,6
8F81774A2A1C21B5,22641,1-Jun-16,1,1,0,60,60,14.9,0,0,0,0,0,4,0,2016,23,6
8F81774A2A1C21B5,22642,7-May-16,3,3,0,24.33333333,73,5.966666667,1,3,0,0,0,7,1,2016,19,5
8F81774A2A1C21B5,22643,26-Apr-16,4,4,0,30,120,18.7,0,0,1,0,0,3,0,2016,18,4
8F81774A2A1C21B5,22644,12-Nov-15,1,1,0,60,60,,0,0,0,0,0,5,0,2015,46,11
8F81774A2A1C21B5,22645,25-Sep-15,2,2,0,166,332,69,0,0,1,0,0,6,0,2015,39,9
8F81774A2A1C21B5,22646,6-May-15,1,1,0,60,60,73.9,0,0,1,0,0,4,0,2015,19,5
8F8ADB21929B594D,22647,24-Nov-16,1,1,0,60,60,,0,0,0,0,0,5,0,2016,48,11
8F8ADB21929B594D,22648,11-Nov-16,1,1,0,60,60,18.8,0,0,1,0,0,6,0,2016,46,11
8F8ADB21929B594D,22649,19-Oct-16,1,1,0,60,60,32.9,0,0,1,0,0,4,0,2016,43,10
8F8ADB21929B594D,22650,17-Oct-16,1,1,0,671,671,32.9,0,0,1,0,0,2,0,2016,43,10
8F8ADB21929B594D,22651,16-Sep-16,1,1,0,60,60,24.9,0,0,0,0,0,6,0,2016,38,9
8F8ADB21929B594D,22652,2-Jun-16,1,1,0,60,60,79,0,0,0,0,0,5,0,2016,23,6
8F8BBA9433A9E179,22653,24-Dec-16,1,1,0,60,60,59,0,0,0,0,0,7,1,2016,52,12
8F8BBA9433A9E179,22654,6-Dec-16,1,1,0,60,60,0,0,0,0,0,0,3,0,2016,50,12
8F8BBA9433A9E179,22655,24-Nov-16,1,1,0,120,120,0,0,0,0,0,0,5,0,2016,48,11
8F8BBA9433A9E179,22656,16-Nov-16,1,1,0,60,60,0,0,0,0,0,0,4,0,2016,47,11
8F8BBA9433A9E179,22657,14-Nov-16,2,2,0,30.5,61,23.5,0,0,0,0,0,2,0,2016,47,11
8F8BBA9433A9E179,22658,6-Nov-16,23,23,0,1126.521739,25910,46.04488686,1,2,1,1,0,1,1,2016,46,11
8F8BBA9433A9E179,22659,4-Nov-16,1,1,0,61,61,21,0,0,1,0,0,6,0,2016,45,11
8F8BBA9433A9E179,22660,20-Oct-16,1,1,0,60,60,59,0,0,1,0,0,5,0,2016,43,10
8F8BBA9433A9E179,22661,9-Oct-16,1,1,0,60,60,39.9,0,0,0,0,0,1,1,2016,42,10
8F8BBA9433A9E179,22662,3-Oct-16,2,2,0,120,240,52,0,0,1,0,0,2,0,2016,41,10
8F8BBA9433A9E179,22663,29-Sep-16,9,9,0,1140.111111,10261,42.18571429,1,1,1,0,0,5,0,2016,40,9
8F8BBA9433A9E179,22664,27-Aug-16,1,1,0,60,60,39,0,0,1,0,0,7,1,2016,35,8
8F8BF4C2328D7322,22665,7-Nov-16,2,2,0,66.5,133,42.55,1,1,1,1,0,2,0,2016,46,11
8F8F61CE742D8624,22666,12-Dec-15,1,1,0,60,60,49.9,0,0,1,0,0,7,1,2015,50,12
8F8F61CE742D8624,22667,2-Feb-15,2,2,0,518.5,1037,39.9,1,1,1,1,1,2,0,2015,6,2
8F8F61CE742D8624,22668,26-Jan-15,4,4,0,55.75,223,39.9,0,0,1,0,1,2,0,2015,5,1
8F90F4D660FD7CF1,22669,21-Nov-16,1,1,0,60,60,210,0,0,1,0,0,2,0,2016,48,11
8F90F4D660FD7CF1,22670,11-Nov-16,2,2,0,60,120,22.685,0,0,0,0,0,6,0,2016,46,11
8F90F4D660FD7CF1,22671,7-Nov-16,3,3,0,137.6666667,413,13.92,0,0,0,0,0,2,0,2016,46,11
8F90F4D660FD7CF1,22672,5-Nov-16,2,2,0,90.5,181,16.95,1,1,0,0,0,7,1,2016,45,11
8F90F4D660FD7CF1,22673,2-Nov-16,11,11,0,136.2727273,1499,60.36,0,0,1,0,0,4,0,2016,45,11
8F90F4D660FD7CF1,22674,26-Sep-16,1,1,0,61,61,13.7,0,0,0,0,0,2,0,2016,40,9
8F90F4D660FD7CF1,22675,21-Sep-16,1,1,0,120,120,105,0,0,0,0,0,4,0,2016,39,9
8F90F4D660FD7CF1,22676,19-Sep-16,1,1,0,69,69,233,0,0,1,0,0,2,0,2016,39,9
8F90F4D660FD7CF1,22677,13-Jun-16,6,6,0,628,3768,83.475,1,1,1,0,0,2,0,2016,25,6
8F90F4D660FD7CF1,22678,9-Mar-16,1,1,0,60,60,58,0,0,1,0,0,4,0,2016,11,3
8F90F4D660FD7CF1,22679,19-Feb-16,1,1,0,60,60,38,0,0,1,0,0,6,0,2016,8,2
8F90F4D660FD7CF1,22680,22-Dec-15,1,1,0,60,60,49.9,0,0,1,0,0,3,0,2015,52,12
8F90F4D660FD7CF1,22681,27-Nov-15,1,1,0,60,60,30,0,0,0,0,0,6,0,2015,48,11
8F90F4D660FD7CF1,22682,14-Nov-15,1,1,0,60,60,14.9,0,0,0,0,0,7,1,2015,46,11
8F90F4D660FD7CF1,22683,10-Nov-15,7,7,0,19.71428571,138,59.42857143,0,0,1,0,0,3,0,2015,46,11
8F90F4D660FD7CF1,22684,20-Oct-15,1,1,0,60,60,19,0,0,1,0,0,3,0,2015,43,10
8F90F4D660FD7CF1,22685,23-Jun-15,2,2,0,95.5,191,22.45,0,0,1,0,0,3,0,2015,26,6
8F90F4D660FD7CF1,22686,20-Jun-15,1,1,0,64,64,9.9,0,0,1,0,0,7,1,2015,25,6
8F90F4D660FD7CF1,22687,8-May-15,2,2,0,588.5,1177,33.9,0,0,1,0,0,6,0,2015,19,5
8F90F4D660FD7CF1,22688,23-Apr-15,1,1,0,255,255,0,1,1,0,0,1,5,0,2015,17,4
8F90F4D660FD7CF1,22689,19-Apr-15,1,1,0,197,197,0,0,0,0,0,1,1,1,2015,17,4
8F9C34E830E14978,22690,15-Aug-16,1,1,0,60,60,29.9,0,0,0,0,0,2,0,2016,34,8
8F9C34E830E14978,22691,3-Jun-16,1,1,0,60,60,34.9,0,0,1,0,0,6,0,2016,23,6
8F9C34E830E14978,22692,27-Apr-16,3,3,0,242.3333333,727,64,0,0,0,0,0,4,0,2016,18,4
8F9C34E830E14978,22693,26-Apr-16,8,8,0,100.125,801,34.88333333,0,0,1,0,0,3,0,2016,18,4
8F9C34E830E14978,22694,11-Apr-16,3,3,0,26.66666667,80,46.4,0,0,1,0,0,2,0,2016,16,4
8F9C34E830E14978,22695,29-Mar-16,5,5,0,177,885,25.042,1,1,1,0,0,3,0,2016,14,3
8F9C34E830E14978,22696,20-Mar-16,1,1,0,60,60,69,0,0,1,0,0,1,1,2016,13,3
8F9C34E830E14978,22697,16-Mar-16,6,6,0,60.16666667,361,32.88,0,0,1,0,0,4,0,2016,12,3
8F9C34E830E14978,22698,29-Feb-16,1,1,0,60,60,26.9,0,0,1,0,0,2,0,2016,10,2
8F9C34E830E14978,22699,23-Feb-16,1,1,0,64,64,62,1,1,1,1,0,3,0,2016,9,2
8F9C34E830E14978,22700,17-Feb-16,1,1,0,116,116,40.9,0,0,1,0,0,4,0,2016,8,2
8F9C34E830E14978,22701,11-Nov-15,2,2,0,33.5,67,38.45,0,0,1,0,0,4,0,2015,46,11
8F9C34E830E14978,22702,23-Oct-15,26,26,0,174.9230769,4548,53.67458333,1,2,1,1,0,6,0,2015,43,10
8F9C34E830E14978,22703,2-Jun-15,1,1,0,60,60,94.8,0,0,1,0,0,3,0,2015,23,6
8F9FA0F741759BF0,22704,14-Nov-16,1,1,0,62,62,14.9,0,0,0,0,0,2,0,2016,47,11
8F9FA0F741759BF0,22705,10-Nov-16,1,1,0,60,60,109,0,0,0,0,0,5,0,2016,46,11
8F9FA0F741759BF0,22706,8-Nov-16,1,1,0,60,60,49.9,0,0,1,0,0,3,0,2016,46,11
8F9FA0F741759BF0,22707,6-Nov-16,4,4,0,839.25,3357,41.15,0,0,1,0,0,1,1,2016,46,11
8F9FA0F741759BF0,22708,21-Sep-16,1,1,0,60,60,10,0,0,0,0,0,4,0,2016,39,9
8F9FA0F741759BF0,22709,24-Jun-16,1,1,0,60,60,0,0,0,0,0,0,6,0,2016,26,6
8F9FA0F741759BF0,22710,17-Jun-16,5,5,0,88.6,443,7.4,0,0,1,0,0,6,0,2016,25,6
8F9FA0F741759BF0,22711,9-Jun-16,1,1,0,99,99,14.9,0,0,1,0,0,5,0,2016,24,6
8F9FA0F741759BF0,22712,21-May-16,1,1,0,60,60,19,0,0,1,0,0,7,1,2016,21,5
8F9FA0F741759BF0,22713,4-Mar-16,2,2,0,113,226,27,0,0,1,0,0,6,0,2016,10,3
8F9FA0F741759BF0,22714,20-Feb-16,1,1,0,60,60,8,0,0,0,0,0,7,1,2016,8,2
8F9FA0F741759BF0,22715,10-Dec-15,1,1,0,60,60,8,1,1,0,0,0,5,0,2015,50,12
8F9FA0F741759BF0,22716,3-Nov-15,2,2,0,72.5,145,11.5,0,0,1,0,0,3,0,2015,45,11
8F9FA0F741759BF0,22717,6-Aug-15,1,1,0,60,60,15,0,0,1,0,0,5,0,2015,32,8
8F9FA0F741759BF0,22718,28-Jun-15,2,2,0,37,74,12.45,0,0,1,0,0,1,1,2015,27,6
8F9FA0F741759BF0,22719,6-Jun-15,2,2,0,60,120,59.8,0,0,1,0,0,7,1,2015,23,6
8FA271156C83DC85,22720,19-Dec-16,1,1,0,60,60,41,0,0,1,0,0,2,0,2016,52,12
8FA271156C83DC85,22721,12-Jun-16,7,7,0,17.85714286,125,64.42857143,0,0,1,0,0,1,1,2016,25,6
8FA271156C83DC85,22722,4-Feb-15,1,1,0,121,121,59,1,1,0,0,1,4,0,2015,6,2
8FA52D648E6C1838,22723,15-Oct-16,1,1,0,60,60,69,0,0,1,0,0,7,1,2016,42,10
8FA52D648E6C1838,22724,22-Sep-16,2,2,0,30,60,43.115,0,0,1,0,0,5,0,2016,39,9
8FA52D648E6C1838,22725,16-Sep-16,1,1,0,61,61,,0,0,0,0,0,6,0,2016,38,9
8FA52D648E6C1838,22726,10-Sep-16,8,8,1,1011.25,8090,100.058,0,0,1,0,1,7,1,2016,37,9
8FA52D648E6C1838,22727,10-Jan-15,1,1,0,60,60,89,0,0,1,0,1,7,1,2015,2,1
8FAC5DF38692193D,22728,24-Nov-16,4,4,0,90,360,104,0,0,1,0,0,5,0,2016,48,11
8FAD016E3A559A14,22729,15-Nov-16,1,1,0,123,123,86.9,0,0,0,0,0,3,0,2016,47,11
8FAD016E3A559A14,22730,10-Nov-16,7,7,0,103.1428571,722,67.6,0,0,1,0,1,5,0,2016,46,11
8FAD016E3A559A14,22731,3-Nov-16,1,1,0,60,60,19.4,0,0,1,0,1,5,0,2016,45,11
8FAD016E3A559A14,22732,1-Nov-16,2,2,0,30.5,61,52.38,0,0,1,0,1,3,0,2016,45,11
8FAD016E3A559A14,22733,31-Aug-16,3,3,0,99,297,69.3,0,0,1,0,1,4,0,2016,36,8
8FAD016E3A559A14,22734,23-Aug-16,1,1,0,122,122,62,0,0,1,0,1,3,0,2016,35,8
8FAD016E3A559A14,22735,11-Aug-16,3,3,0,79.66666667,239,13.7,0,0,1,0,1,5,0,2016,33,8
8FB52A0BE448B29A,22736,6-Nov-16,1,1,0,179,179,65.9,0,0,0,0,0,1,1,2016,46,11
8FB52A0BE448B29A,22737,30-Oct-16,3,3,0,120.6666667,362,179.3,0,0,1,0,0,1,1,2016,45,10
8FB52A0BE448B29A,22738,23-Sep-16,1,1,0,60,60,,0,0,0,0,0,6,0,2016,39,9
8FB52A0BE448B29A,22739,14-Jun-16,3,3,0,48.33333333,145,25,0,0,1,0,0,3,0,2016,25,6
8FBF3BAD178905A9,22740,12-Nov-16,1,1,0,60,60,54,0,0,1,0,0,7,1,2016,46,11
8FBF3BAD178905A9,22741,10-Nov-16,6,6,0,650.3333333,3902,71.83333333,1,2,1,1,0,5,0,2016,46,11
8FBF3BAD178905A9,22742,8-Nov-16,1,1,0,60,60,20.9,0,0,1,0,0,3,0,2016,46,11
8FBF3BAD178905A9,22743,5-Nov-16,15,15,0,59.93333333,899,59.33307692,0,0,1,0,0,7,1,2016,45,11
8FBFBE72931C9738,22744,12-Sep-16,2,2,0,90,180,62.5,1,1,1,1,1,2,0,2016,38,9
8FCB8A03944690A9,22745,22-Sep-16,2,2,0,60,120,105,0,0,0,0,0,5,0,2016,39,9
8FD031954CD921B9,22746,19-Nov-15,5,5,0,15.4,77,68,0,0,0,0,0,5,0,2015,47,11
8FD031954CD921B9,22747,15-Nov-15,5,5,0,112.8,564,19,0,0,0,0,0,1,1,2015,47,11
8FD031954CD921B9,22748,12-Nov-15,13,13,0,338.1538462,4396,72.62,1,2,1,0,0,5,0,2015,46,11
8FD031954CD921B9,22749,30-Oct-15,1,1,0,60,60,252.8,0,0,1,0,0,6,0,2015,44,10
8FD031954CD921B9,22750,23-Jun-15,1,1,0,323,323,136.9,0,0,1,0,0,3,0,2015,26,6
8FD031954CD921B9,22751,17-Jun-15,1,1,0,97,97,,0,0,0,0,0,4,0,2015,25,6
8FD031954CD921B9,22752,24-Apr-15,1,1,0,60,60,0,0,0,0,0,0,6,0,2015,17,4
8FD374FEDE4A7B58,22753,25-Oct-16,1,1,0,60,60,198.8,0,0,1,0,0,3,0,2016,44,10
8FD374FEDE4A7B58,22754,10-Jun-15,1,1,0,60,60,165.9,0,0,1,0,0,4,0,2015,24,6
8FD374FEDE4A7B58,22755,4-Jun-15,1,1,0,60,60,8,0,0,0,0,0,5,0,2015,23,6
8FDF75A0F07E07A6,22756,3-Sep-16,2,2,0,301,602,76.45,0,0,1,0,0,7,1,2016,36,9
8FE76185739901C9,22757,11-Aug-16,1,1,0,60,60,13.7,0,0,1,0,0,5,0,2016,33,8
8FEC8664FF4CD85E,22758,3-Dec-16,4,4,0,180,720,92,0,0,1,0,0,7,1,2016,49,12
8FEC8664FF4CD85E,22759,27-Nov-16,2,2,0,90,180,59.75,0,0,0,0,0,1,1,2016,49,11
8FEC8664FF4CD85E,22760,25-Nov-16,1,1,0,60,60,69,0,0,1,0,0,6,0,2016,48,11
8FEC8664FF4CD85E,22761,24-Nov-16,1,1,0,60,60,59,0,0,1,0,0,5,0,2016,48,11
8FEC8664FF4CD85E,22762,22-Nov-16,1,1,0,1920,1920,59,1,1,1,1,0,3,0,2016,48,11
8FEC8664FF4CD85E,22763,20-Nov-16,3,3,0,1138.666667,3416,69,0,0,1,0,0,1,1,2016,48,11
8FEC8664FF4CD85E,22764,11-Jun-15,1,1,0,60,60,,0,0,0,0,0,5,0,2015,24,6
8FEC8664FF4CD85E,22765,9-Jun-15,1,1,0,60,60,,0,0,0,0,0,3,0,2015,24,6
8FF1CB0E92D9706F,22766,21-Jan-16,2,2,0,1299,2598,45.45,1,1,1,1,0,5,0,2016,4,1
8FF1CB0E92D9706F,22767,4-Jul-15,3,3,0,59.66666667,179,77.9,0,0,1,0,0,7,1,2015,27,7
8FF1CB0E92D9706F,22768,17-May-15,6,6,0,230.6666667,1384,34.3,1,1,1,1,0,1,1,2015,21,5
8FF1CB0E92D9706F,22769,3-May-15,7,7,0,73.28571429,513,48.11428571,0,0,1,0,0,1,1,2015,19,5
8FF9A97D46785BCF,22770,2-Feb-16,6,6,0,135.8333333,815,73.5,1,1,1,0,1,3,0,2016,6,2
8FF9A97D46785BCF,22771,22-Jun-15,2,2,0,60,120,226.7,0,0,1,0,1,2,0,2015,26,6
90088BE17F0884BD,22772,2-Dec-16,22,22,0,302.9545455,6665,55.41818182,1,1,1,1,0,6,0,2016,49,12
90088BE17F0884BD,22773,21-Nov-16,3,3,0,339,1017,86,0,0,1,0,0,2,0,2016,48,11
90088BE17F0884BD,22774,22-Oct-16,4,4,0,164.75,659,71.75,0,0,1,0,0,7,1,2016,43,10
90088BE17F0884BD,22775,23-Aug-16,1,1,0,120,120,59,0,0,1,0,0,3,0,2016,35,8
900A2E3330A3C49C,22776,16-Dec-16,4,4,0,88.25,353,81.7025,0,0,1,0,0,6,0,2016,51,12
900A2E3330A3C49C,22777,27-Jul-16,6,6,0,14.83333333,89,85.46666667,1,3,1,1,0,4,0,2016,31,7
900A2E3330A3C49C,22778,5-Mar-16,6,6,0,51.16666667,307,51.16666667,0,0,1,0,1,7,1,2016,10,3
900A2E3330A3C49C,22779,2-Aug-15,1,1,0,60,60,92.9,0,0,1,0,1,1,1,2015,32,8
900A2E3330A3C49C,22780,3-Jul-15,1,1,0,120,120,75.9,0,0,1,0,1,6,0,2015,27,7
900D9D74E3B851B7,22781,18-Oct-16,1,1,0,60,60,51,0,0,1,0,0,3,0,2016,43,10
900D9D74E3B851B7,22782,13-Oct-16,1,1,0,60,60,,0,0,0,0,0,5,0,2016,42,10
900D9D74E3B851B7,22783,27-Mar-15,1,1,0,60,60,118,0,0,1,0,0,6,0,2015,13,3
900D9D74E3B851B7,22784,7-Mar-15,1,1,0,60,60,118,0,0,0,0,0,7,1,2015,10,3
900D9D74E3B851B7,22785,4-Mar-15,1,1,0,120,120,118,0,0,1,0,0,4,0,2015,10,3
90140F9BFD06C097,22786,31-Dec-16,1,1,0,60,60,39.9,0,0,1,0,0,7,1,2016,53,12
90140F9BFD06C097,22787,12-Nov-16,1,1,0,775,775,,1,1,0,0,0,7,1,2016,46,11
90140F9BFD06C097,22788,9-Nov-16,2,2,0,60,120,59.95,0,0,1,0,0,4,0,2016,46,11
90221CC01F034932,22789,5-Dec-16,1,1,0,65,65,0,0,0,0,0,0,2,0,2016,50,12
90221CC01F034932,22790,11-Nov-16,1,1,0,60,60,109.6,0,0,1,0,0,6,0,2016,46,11
90221CC01F034932,22791,9-Nov-16,3,3,0,39.33333333,118,87.46666667,0,0,1,0,0,4,0,2016,46,11
90221CC01F034932,22792,19-Oct-16,1,1,0,60,60,29,0,0,1,0,0,4,0,2016,43,10
90221CC01F034932,22793,21-May-16,1,1,0,60,60,,0,0,0,0,0,7,1,2016,21,5
90221CC01F034932,22794,1-May-15,1,1,0,60,60,75.9,0,0,1,0,0,6,0,2015,18,5
90286151D6B2A551,22795,18-Apr-16,2,2,0,50.5,101,46.95,0,0,1,0,0,2,0,2016,17,4
90286151D6B2A551,22796,26-Jan-16,5,5,0,45.8,229,42.66,1,1,1,1,1,3,0,2016,5,1
902BE28A66451C95,22797,14-Oct-16,1,1,0,117,117,14.9,0,0,1,0,0,6,0,2016,42,10
902BE28A66451C95,22798,27-Sep-16,1,1,0,60,60,199,0,0,1,0,0,3,0,2016,40,9
902BE28A66451C95,22799,14-Jun-16,5,5,0,96.4,482,29.25,0,0,1,0,0,3,0,2016,25,6
902BE28A66451C95,22800,27-Apr-16,1,1,0,60,60,79,0,0,1,0,0,4,0,2016,18,4
902BE28A66451C95,22801,16-Apr-16,2,2,0,40,80,74.395,0,0,1,0,0,7,1,2016,16,4
902BE28A66451C95,22802,15-Jun-15,1,1,0,60,60,9.9,0,0,1,0,0,2,0,2015,25,6
902BE28A66451C95,22803,4-Jun-15,2,2,0,64.5,129,44.85,1,2,1,1,1,5,0,2015,23,6
903A1FAF406439E0,22804,28-Sep-16,1,1,0,60,60,69,0,0,1,0,0,4,0,2016,40,9
903A1FAF406439E0,22805,12-Sep-16,2,2,0,58,116,94,0,0,1,0,0,2,0,2016,38,9
903A1FAF406439E0,22806,9-Sep-16,1,1,0,60,60,,0,0,0,0,0,6,0,2016,37,9
903A1FAF406439E0,22807,6-Aug-15,1,1,0,60,60,,0,0,0,0,0,5,0,2015,32,8
904528B0690490F4,22808,17-Jun-16,17,17,0,223.8823529,3806,61.61117647,1,1,1,1,0,6,0,2016,25,6
904528B0690490F4,22809,3-Feb-16,6,6,0,57,342,64.93,0,0,1,0,0,4,0,2016,6,2
904528B0690490F4,22810,27-Nov-15,1,1,0,60,60,50,0,0,1,0,0,6,0,2015,48,11
904528B0690490F4,22811,15-Nov-15,3,3,0,81,243,83.63333333,0,0,0,0,0,1,1,2015,47,11
904528B0690490F4,22812,30-Oct-15,2,2,0,54,108,79,0,0,1,0,0,6,0,2015,44,10
904528B0690490F4,22813,21-Oct-15,3,3,0,476.3333333,1429,78,1,1,1,1,0,4,0,2015,43,10
904528B0690490F4,22814,19-Oct-15,1,1,0,60,60,67,0,0,1,0,0,2,0,2015,43,10
904528B0690490F4,22815,12-Sep-15,35,35,0,99.28571429,3475,73.984,1,1,1,1,0,7,1,2015,37,9
904528B0690490F4,22816,9-Sep-15,32,32,0,226.875,7260,72.73709677,0,0,1,0,0,4,0,2015,37,9
904528B0690490F4,22817,8-Sep-15,4,4,0,450.25,1801,45.2,0,0,1,0,0,3,0,2015,37,9
904528B0690490F4,22818,5-Sep-15,28,28,0,71.53571429,2003,84.21944444,0,0,1,0,0,7,1,2015,36,9
904528B0690490F4,22819,4-Sep-15,2,2,0,42,84,92.9,0,0,1,0,0,6,0,2015,36,9
904528B0690490F4,22820,9-Feb-15,14,14,0,183.3571429,2567,171.4771429,0,0,1,0,0,2,0,2015,7,2
90477A479A674D7B,22821,26-Dec-16,4,4,0,868.75,3475,92.475,0,0,1,0,0,2,0,2016,53,12
90477A479A674D7B,22822,21-Dec-16,6,6,1,50.33333333,302,95.88333333,0,0,1,0,0,4,0,2016,52,12
90477A479A674D7B,22823,19-Dec-16,2,2,0,31,62,70.4,0,0,1,0,0,2,0,2016,52,12
90477A479A674D7B,22824,17-Dec-16,7,7,0,239.8571429,1679,63.65857143,0,0,1,0,0,7,1,2016,51,12
90477A479A674D7B,22825,16-Dec-16,7,7,0,283,1981,65.18333333,0,0,1,0,0,6,0,2016,51,12
90477A479A674D7B,22826,9-Dec-16,2,2,0,60.5,121,79.9,0,0,1,0,0,6,0,2016,50,12
90477A479A674D7B,22827,5-Dec-16,4,4,0,569.5,2278,86.9,0,0,0,0,0,2,0,2016,50,12
90477A479A674D7B,22828,4-Dec-16,1,1,0,60,60,60.9,0,0,0,0,0,1,1,2016,50,12
90477A479A674D7B,22829,24-Nov-16,1,1,0,1321,1321,89.9,0,0,1,0,0,5,0,2016,48,11
90477A479A674D7B,22830,21-Nov-16,2,2,0,60,120,58.655,0,0,1,0,0,2,0,2016,48,11
90477A479A674D7B,22831,17-Nov-16,14,14,0,128.6428571,1801,72.99285714,0,0,1,0,0,5,0,2016,47,11
90477A479A674D7B,22832,16-Nov-16,3,3,0,39.33333333,118,72.40333333,0,0,1,0,0,4,0,2016,47,11
90477A479A674D7B,22833,27-Oct-16,1,1,0,60,60,29.9,0,0,1,0,0,5,0,2016,44,10
90477A479A674D7B,22834,21-Sep-16,3,3,0,118.6666667,356,67.47,1,1,1,1,0,4,0,2016,39,9
90477A479A674D7B,22835,19-Sep-16,8,8,1,142.75,1142,31.775,0,0,1,0,0,2,0,2016,39,9
90477A479A674D7B,22836,18-Sep-16,3,3,0,38.66666667,116,33.23333333,0,0,1,0,0,1,1,2016,39,9
90477A479A674D7B,22837,27-Aug-16,5,5,0,359.2,1796,51.92,1,1,1,1,0,7,1,2016,35,8
90477A479A674D7B,22838,22-Aug-16,5,5,0,407.6,2038,50.3,0,0,1,0,0,2,0,2016,35,8
90477A479A674D7B,22839,28-Jan-16,1,1,0,60,60,70,0,0,1,0,0,5,0,2016,5,1
90477A479A674D7B,22840,4-Jan-16,1,1,0,60,60,28.49,0,0,1,0,0,2,0,2016,2,1
90477A479A674D7B,22841,2-Jan-16,1,1,0,153,153,28.49,0,0,1,0,0,7,1,2016,1,1
90477A479A674D7B,22842,28-Dec-15,1,1,0,60,60,28.49,0,0,1,0,0,2,0,2015,53,12
90477A479A674D7B,22843,27-Nov-15,1,1,0,60,60,24.9,1,1,1,1,0,6,0,2015,48,11
90477A479A674D7B,22844,28-Sep-15,1,1,0,60,60,56.9,0,0,1,0,0,2,0,2015,40,9
90477A479A674D7B,22845,7-Sep-15,16,16,0,95.3125,1525,46.634,1,1,1,0,0,2,0,2015,37,9
90477A479A674D7B,22846,5-Sep-15,10,10,0,136.1,1361,39.04,0,0,1,0,0,7,1,2015,36,9
90477A479A674D7B,22847,1-Mar-15,8,8,0,134.75,1078,59.6,1,1,1,1,0,1,1,2015,10,3
90477A479A674D7B,22848,22-Jan-15,5,5,0,631,3155,24.08,1,1,1,1,1,5,0,2015,4,1
904A1E683FE72059,22849,2-Nov-16,3,3,0,1021,3063,76.56666667,1,1,1,1,0,4,0,2016,45,11
904A1E683FE72059,22850,18-Jun-16,1,1,0,2838,2838,70,1,1,1,1,0,7,1,2016,25,6
904A1E683FE72059,22851,27-Jan-16,1,1,0,148,148,70,1,1,1,1,0,4,0,2016,5,1
904A1E683FE72059,22852,24-Nov-15,5,5,0,64,320,62.6,0,0,1,0,0,3,0,2015,48,11
904A1E683FE72059,22853,8-Nov-15,1,1,0,60,60,27.9,0,0,1,0,0,1,1,2015,46,11
904A1E683FE72059,22854,24-Oct-15,47,47,0,303.0425532,14243,59.67261528,1,3,1,1,0,7,1,2015,43,10
904A1E683FE72059,22855,16-Oct-15,19,19,0,67.10526316,1275,51.68421053,0,0,1,0,0,6,0,2015,42,10
904A1E683FE72059,22856,25-Jul-15,2,2,0,869.5,1739,42.45,0,0,1,0,0,7,1,2015,30,7
904A1E683FE72059,22857,8-Jul-15,1,1,0,73,73,14.9,0,0,1,0,0,4,0,2015,28,7
904A1E683FE72059,22858,9-Jun-15,1,1,0,60,60,231.8,0,0,0,0,0,3,0,2015,24,6
904A1E683FE72059,22859,7-May-15,5,5,0,321.2,1606,58.68,1,1,1,1,0,5,0,2015,19,5
904A1E683FE72059,22860,16-Apr-15,7,7,0,56.85714286,398,66.44285714,0,0,1,0,0,5,0,2015,16,4
904A1E683FE72059,22861,13-Jan-15,3,3,0,524,1572,78.5,1,1,1,1,1,3,0,2015,3,1
904A1E683FE72059,22862,1-Jan-15,6,6,0,517.6666667,3106,53.2,0,0,1,0,1,5,0,2015,1,1
90602A6CB307E457,22863,20-Sep-16,1,1,0,60,60,99,0,0,0,0,0,3,0,2016,39,9
90602A6CB307E457,22864,23-Oct-15,1,1,0,60,60,34.9,0,0,1,0,0,6,0,2015,43,10
90602A6CB307E457,22865,27-May-15,1,1,0,1510,1510,24,1,1,1,1,0,4,0,2015,22,5
90602A6CB307E457,22866,6-May-15,3,3,0,49.66666667,149,37.225,1,1,1,1,1,4,0,2015,19,5
90609866674FA0BD,22867,4-Nov-16,4,4,0,104.75,419,65.375,0,0,1,0,0,6,0,2016,45,11
90609866674FA0BD,22868,2-Nov-16,1,1,0,65,65,33.5,0,0,1,0,0,4,0,2016,45,11
90609866674FA0BD,22869,28-Mar-16,1,1,0,60,60,,0,0,0,0,0,2,0,2016,14,3
90609866674FA0BD,22870,12-Jun-15,1,1,0,60,60,52.88,0,0,1,0,0,6,0,2015,24,6
906380AF8E4FFC09,22871,30-Oct-16,11,11,0,59.90909091,659,41.01727273,0,0,1,0,0,1,1,2016,45,10
906380AF8E4FFC09,22872,26-Jul-16,5,5,0,16.4,82,80.5,0,0,1,0,0,3,0,2016,31,7
